ID|MUID|VersionName|VersionNumber|VersionFlag|PCOR_Value_Sub|PCOR Value Definition_Sub|Code|PCOR_Value_ID|ChangeTrackingMask|CDM_Version_ID|PCOR_Table_ID|PCOR_Column_ID|Concept ID|Concept Code|Domain_ID|Vocabulary_ID|Concept_Class_id|Standard_concept|EnterDateTime|EnterVersionNumber|LastChgDateTime|LastChgVersionNumber|ValidationStatus
81|{10C90A0C-DA9A-441B-BAC5-0A1ADF54CC7A}|VERSION_1|1||UROLOGY |UROLOGY|81|81|0|501|1|13|38004019|208800000X|Provider|NUCC|NUCC|Standard_concept|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
82|{73CDB45F-3368-4749-9C5A-D98EC544B3A6}|VERSION_1|1||UROLOGY FEMALE PELVIC MEDICINE AND RECONSTRUCTIVE SURGERY|UROLOGY FEMALE PELVIC MEDICINE AND RECONSTRUCTIVE SURGERY|82|82|0|501|1|13|43125861|2088F0040X|Provider|NUCC|NUCC|Standard_concept|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
83|{D8F1FF7E-249D-4A6D-8CF8-0CF78088101A}|VERSION_1|1||NI|NI=No Information|83|83|0|501|1|13|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
84|{FE986348-4905-4ACA-A8AD-02FDD9743398}|VERSION_1|1||UN|UN=Unknown|84|84|0|501|1|13|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
85|{573C6421-01BB-4AD6-9D75-E3A324AEB872}|VERSION_1|1||A|A = Ambiguous|85|85|0|501|1|12|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
86|{BF79AC98-90EB-4BAF-9D00-D2F5FED690F9}|VERSION_1|1||F|F=Female|86|86|0|501|1|12|8532||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
87|{55B0D176-4025-44EC-A65B-AD3C760541CE}|VERSION_1|1||M|M=Male|87|87|0|501|1|12|8507||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
88|{136720CB-CC5C-4F9C-8E82-26D8F3A6944E}|VERSION_1|1||NI|NI=No Information|88|88|0|501|1|12|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
89|{4C3AF70A-4001-4443-8646-81CF80E2C8E8}|VERSION_1|1||UN|UN=Unknown|89|89|0|501|1|12|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
90|{0E1697AC-C44C-4F42-96B3-E1D143DB9034}|VERSION_1|1||OT|OT=Other|90|90|0|501|1|12|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
91|{840FE1D8-E629-4342-88AC-42E17EDB894C}|VERSION_1|1||Y|Y=Yes|91|91|0|501|1|15|4188539|373066001|Meas Value|SNOMED|Qualifier Value|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
92|{EF2E4CBF-19F2-4E30-9422-28A9319FD0B2}|VERSION_1|1||N|N=No|92|92|0|501|1|15|4188540|373067005|Meas Value|SNOMED|Qualifier Value|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
93|{14B8D3F2-D21F-4572-867D-DB4F489128A8}|VERSION_1|1||01|01 = CMS-DRG (old system)|93|93|0|501|2|21|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
94|{82F151CF-2664-4AB9-9BA7-E4FD76F243E3}|VERSION_1|1||02|02 = MS-DRG (current system)|94|94|0|501|2|21|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
95|{43BD7F7B-8E6C-44D6-91BA-A708BD1AD64B}|VERSION_1|1||NI|NI = No Information|95|95|0|501|2|21|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
96|{10325C2B-F4E9-4552-9B56-C2852D92FB26}|VERSION_1|1||UN|UN = Unknown|96|96|0|501|2|21|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
97|{EEDD4BED-47EB-4FD7-8A81-F4590CD724FB}|VERSION_1|1||OT|OT = Other|97|97|0|501|2|21|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
98|{45BACCC4-8C18-498B-84E7-D63FD2E6EBF3}|VERSION_1|1||AF|AF = Adult Foster Home|98|98|0|501|2|22|8882|35|Visit|CMS Place of Service|Visit|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
99|{1740BF7D-53D3-4DE5-80BD-76E065A18567}|VERSION_1|1||AL|AL = Assisted Living Facility|99|99|0|501|2|22|8615|13|Visit|CMS Place of Service|Visit|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
100|{FA1C7120-3343-4626-8A19-E6754F7F61F3}|VERSION_1|1||AV|AV = Ambulatory Visit|100|100|0|501|2|22|38004207|261Q00000X|Visit|NUCC|Visit|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
101|{8EAC72FA-3843-4070-9863-B83473ED7F85}|VERSION_1|1||ED|ED = Emergency Department|101|101|0|501|2|22|8870|23|Visit|CMS Place of Service|Visit|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
102|{DD93EEBE-C36F-4821-B83E-746CF4CD6341}|VERSION_1|1||HH|HH = Home Health|102|102|0|501|2|22|38004519|A4|Visit|Medicare Specialty|Visit|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
103|{6220ACB1-5441-441E-8822-4772E3641C89}|VERSION_1|1||HO|HO = Home/Self care|103|103|0|501|2|22|21499184|LA24256-2|Meas Value|LOINC|Answer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
104|{E6F0D168-94CF-4ABC-819C-6DC0B9CC91EF}|VERSION_1|1||HS|HS = Hospice|104|104|0|501|2|22|8546|34|Visit|CMS Place of Service|Visit|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
105|{3A811B53-B09F-415A-8DFA-4FF6A1C83102}|VERSION_1|1||IP|IP = Other Acute Inpatient Hospital|105|105|0|501|2|22|8717|21|Visit|CMS Place of Service|Visit|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
106|{9436BE3A-9602-47DE-81DF-6F3C7BF2E508}|VERSION_1|1||NH|NH = Nursing Home (Includes ICF)|106|106|0|501|2|22|8676|32|Visit|CMS Place of Service|Visit|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
107|{0DB3E10D-6F9D-4C84-9136-2465C5B6DB1F}|VERSION_1|1||RH|RH = Rehabilitation Facility|107|107|0|501|2|22|21498473|LA24250-5|Meas Value|LOINC|Answer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
108|{3E8DE129-5EDC-4883-B7EE-0FBE091AC6D8}|VERSION_1|1||RS|RS = Residential Facility|108|108|0|501|2|22|44814701|Discharge Status-RS|Observation|PCORNet|Discharge Status|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
109|{B35E7332-1532-42E4-B9F8-644B4D5AE837}|VERSION_1|1||SN|SN = Skilled Nursing Facility|109|109|0|501|2|22|8863|31|Visit|CMS Place of Service|Visit|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
110|{654D8462-D03F-4923-B78A-DEBA3E909D4B}|VERSION_1|1||IH|IH = Intra-hospital|110|110|0|501|2|22|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
111|{E905A4D9-EF1B-4B87-9A19-0DC25D448301}|VERSION_1|1||NI|NI = No Information|111|111|0|501|2|22|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
112|{952C2290-D60B-4A5A-8A4C-54C118754620}|VERSION_1|1||UN|UN = Unknown|112|112|0|501|2|22|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
113|{6C8EA0FC-BDC5-4800-BF51-1601FC175FA0}|VERSION_1|1||OT|OT = Other|113|113|0|501|2|22|0||||||2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
114|{86662854-C098-444E-A898-E28C359ADB6D}|VERSION_1|1||1|MEDICARE|114|114|0|501|2|23|280|1|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
115|{30A05DE5-AC4E-4F3A-8D42-E7B40B4E1E11}|VERSION_1|1||11|Medicare (Managed Care)|115|115|0|501|2|23|281|11|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
116|{FA2BDCB8-9629-4C44-97BF-0724313523C3}|VERSION_1|1||111|Medicare HMO|116|116|0|501|2|23|282|111|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
117|{9562F317-4466-470F-972C-D1FF4D192CF3}|VERSION_1|1||112|Medicare PPO|117|117|0|501|2|23|283|112|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
118|{FEF96BFC-B289-4EDA-A37D-E7C62173F037}|VERSION_1|1||113|Medicare POS|118|118|0|501|2|23|284|113|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
119|{86582802-10B8-4352-83C5-1FFE3798E454}|VERSION_1|1||119|Medicare Managed Care Other|119|119|0|501|2|23|362|119|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
120|{16DF4593-5F65-4894-A388-28A4E8C34BB2}|VERSION_1|1||12|Medicare (Non-managed Care)|120|120|0|501|2|23|285|12|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
121|{E2F71564-70B4-4B7A-83DB-F5541E8B391C}|VERSION_1|1||121|Medicare FFS|121|121|0|501|2|23|286|121|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
122|{E06CDBCD-3AE1-4A0A-82B1-4A075D7D38DE}|VERSION_1|1||122|Medicare Drug Benefit|122|122|0|501|2|23|308|122|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
123|{6D683F27-4FB1-4E96-A7F9-535087436CD3}|VERSION_1|1||123|Medicare Medical Savings Account (MSA)|123|123|0|501|2|23|363|123|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
124|{62CCCC84-3482-4F9A-ABD7-325ABA1E3CED}|VERSION_1|1||129|Medicare Non-managed Care Other|124|124|0|501|2|23|287|129|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
125|{B076D053-BDAB-464D-9E3E-A0DE127D8EA3}|VERSION_1|1||13|Medicare Hospice|125|125|0|501|2|23|364|13|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
126|{489DDA2A-F07C-46FF-A19B-18B1B06C0E9F}|VERSION_1|1||14|Dual Eligibility Medicare/Medicaid Organization|126|126|0|501|2|23|288|14|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
127|{A69EBC49-DDFD-4C89-B2C0-A4FEF74E7BF1}|VERSION_1|1||19|Medicare Other|127|127|0|501|2|23|365|19|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
128|{487F3ACD-637C-43EC-B476-D1DBDA939AD1}|VERSION_1|1||191|Medicare Pharmacy Benefit Manager|128|128|0|501|2|23|366|191|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
129|{A9BA51E5-16CB-4DC5-BA1C-8D8AFDF626A0}|VERSION_1|1||2|MEDICAID|129|129|0|501|2|23|289|2|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
130|{F76A0B33-D5C3-44D9-9E08-17DD65A85244}|VERSION_1|1||21|Medicaid (Managed Care)|130|130|0|501|2|23|290|21|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
131|{E75479AE-6540-4A32-8867-73124248E2A0}|VERSION_1|1||211|Medicaid HMO|131|131|0|501|2|23|291|211|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
132|{B59573A1-D1DB-4BC5-94BB-713007C9EBE9}|VERSION_1|1||212|Medicaid PPO|132|132|0|501|2|23|292|212|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
133|{48EC42A8-60EB-46B3-8DEA-62FEDECE0FDA}|VERSION_1|1||213|Medicaid PCCM (Primary Care Case Management)|133|133|0|501|2|23|367|213|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
134|{B0A52AFC-130B-41C3-B1E6-070F38215DB9}|VERSION_1|1||219|Medicaid Managed Care Other|134|134|0|501|2|23|368|219|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
135|{040072BF-38C7-42C0-9749-310EAB4FA381}|VERSION_1|1||22|Medicaid (Non-managed Care Plan)|135|135|0|501|2|23|293|22|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
136|{63BF1C27-CB19-4E64-9A4E-BFE05CF6B658}|VERSION_1|1||23|Medicaid/SCHIP|136|136|0|501|2|23|369|23|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
137|{8FA7B03A-513C-4D95-BBD8-F4B5B6AB1BE8}|VERSION_1|1||24|Medicaid Applicant|137|137|0|501|2|23|370|24|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
138|{F27798C1-9A79-412C-9D14-1CFE4746BDBA}|VERSION_1|1||25|Medicaid - Out of State|138|138|0|501|2|23|371|25|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
139|{8479F2CB-20EB-4F13-A790-7D2CB1EB5A52}|VERSION_1|1||26|Medicaid – Long Term Care|139|139|0|501|2|23|372|26|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
140|{95A06A60-BCF8-4FD4-B4FF-D725633E9F86}|VERSION_1|1||29|Medicaid Other|140|140|0|501|2|23|294|29|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
141|{FA4BE2D5-4177-47E1-9CC6-94FA1A2D32F2}|VERSION_1|1||291|Medicaid Pharmacy Benefit Manager|141|141|0|501|2|23|373|291|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
142|{37B517F6-1C76-49E7-A8A1-B4872708B2C2}|VERSION_1|1||299|Medicaid - Dental|142|142|0|501|2|23|374|299|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
143|{AFC67090-24AB-4784-BF3B-A674E0FB9997}|VERSION_1|1||3|OTHER GOVERNMENT (Federal/State/Local) (excluding Department of Corrections)|143|143|0|501|2|23|295|3|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
144|{6F3016E3-2105-4F85-8B63-AB7C0C68E930}|VERSION_1|1||31|Department of Defense|144|144|0|501|2|23|375|31|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
145|{3684E5F1-13D4-4755-B650-7AE5DC133940}|VERSION_1|1||311|TRICARE (CHAMPUS)|145|145|0|501|2|23|296|311|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
146|{47F48B1F-E5CC-45F8-B4AB-3E53837A4418}|VERSION_1|1||3111|TRICARE Prime—HMO|146|146|0|501|2|23|297|3111|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
147|{5ED40418-CE5B-4BF6-9EB3-08084228FEC7}|VERSION_1|1||3112|TRICARE Extra—PPO|147|147|0|501|2|23|298|3112|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
148|{10DF5022-F46C-43A5-8A49-C3B19B3B6EDE}|VERSION_1|1||3113|TRICARE Standard - Fee For Service|148|148|0|501|2|23|299|3113|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
149|{E3714CE8-8BE0-44D7-8692-915A22B29872}|VERSION_1|1||3114|TRICARE For Life--Medicare Supplement|149|149|0|501|2|23|376|3114|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
150|{2974EB53-25AF-4130-B6F4-27F0D3F576DC}|VERSION_1|1||3115|TRICARE Reserve Select|150|150|0|501|2|23|377|3115|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
151|{E6D33E9C-86EC-4ACB-A373-EB335F45A018}|VERSION_1|1||3116|Uniformed Services Family Health Plan (USFHP) -- HMO|151|151|0|501|2|23|300|3116|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
152|{97FA8870-77A6-47DA-A56A-0A4C47D04A1C}|VERSION_1|1||3119|Department of Defense - (other)|152|152|0|501|2|23|301|3119|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
153|{AB8657EC-C17B-400F-87A0-57E9B723E33F}|VERSION_1|1||312|Military Treatment Facility|153|153|0|501|2|23|378|312|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
154|{EC34722D-776B-4CBD-8D75-DD9E9EADB9F8}|VERSION_1|1||3121|Enrolled Prime—HMO|154|154|0|501|2|23|379|3121|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
155|{23D322A6-8CAE-4C82-8D3A-44BD7B568FDB}|VERSION_1|1||3122|Non-enrolled Space Available|155|155|0|501|2|23|380|3122|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
156|{51B664A8-0CB0-4599-99F9-1A1841E72A08}|VERSION_1|1||3123|TRICARE For Life (TFL)|156|156|0|501|2|23|381|3123|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
157|{5CA61136-9EB5-4BC3-9AD3-4A278E579AB2}|VERSION_1|1||313|Dental --Stand Alone|157|157|0|501|2|23|382|313|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
158|{0C76B1B3-A841-4F74-A10B-B41E51A1DBEB}|VERSION_1|1||32|Department of Veterans Affairs|158|158|0|501|2|23|383|32|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
159|{44CC063A-3688-43F1-90F3-F34552CAE17A}|VERSION_1|1||321|Veteran care--Care provided to Veterans|159|159|0|501|2|23|302|321|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
160|{9786FBA1-4C0C-47B4-A348-E56DFA7915A2}|VERSION_1|1||3211|Direct Care--Care provided in VA facilities|160|160|0|501|2|23|384|3211|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
161|{9AB1AAB7-6A5A-4BC6-8D00-624DC171F839}|VERSION_1|1||3212|Indirect Care--Care provided outside VA facilities|161|161|0|501|2|23|385|3212|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
162|{B36ECB8D-11C0-4B72-AE54-B54C7EB9B888}|VERSION_1|1||32121|Fee Basis|162|162|0|501|2|23|303|32121|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
163|{CB243B6F-86AC-4F7B-9A6D-1B5DA03E6FB0}|VERSION_1|1||32122|Foreign Fee/Foreign Medical Program (FMP)|163|163|0|501|2|23|386|32122|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
164|{72E35FDB-4584-42FF-ADD9-3D849FEB61FB}|VERSION_1|1||32123|Contract Nursing Home/Community Nursing Home|164|164|0|501|2|23|387|32123|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
165|{D8A54973-704D-4664-B3E2-22FDF1221732}|VERSION_1|1||32124|State Veterans Home|165|165|0|501|2|23|388|32124|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
166|{86903754-3255-41A0-8D14-973C9846DFC5}|VERSION_1|1||32125|Sharing Agreements|166|166|0|501|2|23|389|32125|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
167|{A1213F69-9249-444C-8A36-17085D61153D}|VERSION_1|1||32126|Other Federal Agency|167|167|0|501|2|23|30|32126|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
168|{545FEE0E-B9A7-458A-B144-75C84DD30CE3}|VERSION_1|1||32127|Dental Care|168|168|0|501|2|23|304|32127|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
169|{AE656572-1E59-4D32-8062-629409C15EE8}|VERSION_1|1||32128|Vision Care|169|169|0|501|2|23|305|32128|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
170|{D9297F43-4C89-4CEE-80D8-60A8E9FCC3E9}|VERSION_1|1||322|Non-veteran care|170|170|0|501|2|23|391|322|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
171|{997DD175-E902-4A62-851F-810B84947F08}|VERSION_1|1||3221|Civilian Health and Medical Program for the VA (CHAMPVA)|171|171|0|501|2|23|392|3221|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
172|{5C07F19F-E4CE-49A2-A820-7286C76781CF}|VERSION_1|1||3222|Spina Bifida Health Care Program (SB)|172|172|0|501|2|23|393|3222|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
173|{E1C66887-9804-4AFC-AACB-39E22CE5D51D}|VERSION_1|1||3223|Children of Women Vietnam Veterans (CWVV)|173|173|0|501|2|23|394|3223|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
174|{D8BF0AF7-44D9-4CCD-8208-D96A28200041}|VERSION_1|1||3229|Other non-veteran care|174|174|0|501|2|23|395|3229|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
175|{1BA6251B-0407-4E00-98A1-91A5712D6798}|VERSION_1|1||33|Indian Health Service or Tribe|175|175|0|501|2|23|306|33|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
176|{FF127C04-5224-4E3C-9D74-76405599B878}|VERSION_1|1||331|Indian Health Service – Regular|176|176|0|501|2|23|396|331|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
177|{B553A3E8-F914-497D-A7F0-60D78799782F}|VERSION_1|1||332|Indian Health Service – Contract|177|177|0|501|2|23|397|332|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
178|{395D2C38-C5E2-42C9-AD7E-750AEAFFDBC1}|VERSION_1|1||333|Indian Health Service - Managed Care|178|178|0|501|2|23|398|333|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
179|{8A11F432-5846-4CF3-8833-BBB46AD5C3B5}|VERSION_1|1||334|Indian Tribe - Sponsored Coverage|179|179|0|501|2|23|399|334|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
180|{B9447547-EBE6-4B8C-8E06-D8CDA05DA074}|VERSION_1|1||34|HRSA Program|180|180|0|501|2|23|307|34|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
181|{05CF4A19-3C18-4B0B-9FD8-E64DE4D87DF0}|VERSION_1|1||341|Title V (MCH Block Grant)|181|181|0|501|2|23|309|341|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
182|{912301D9-81D9-4FD8-81DC-966A4B2B7C2E}|VERSION_1|1||342|Migrant Health Program|182|182|0|501|2|23|346|342|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
183|{CF22AC0A-50CF-4757-BDC3-E4143B662EF3}|VERSION_1|1||343|Ryan White Act|183|183|0|501|2|23|310|343|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
184|{DA90905C-15AE-4C17-B90D-E1D8DA433E79}|VERSION_1|1||349|Other|184|184|0|501|2|23|311|349|Payer|PHDSC|Payer|Standard|2019-09-23 20:02:33.673|1|2019-09-24 17:09:00.100|1|Validation Succeeded
